Order ID;Restaurant Name;Location;Order Time;Delivery Time;Delivery Duration (min);Pizza Size;Pizza Type;Toppings Count;Distance (km);Traffic Level;Payment Method;Is Peak Hour;Is Weekend;Delivery Efficiency (min/km);Topping Density;Order Month;Payment Category;Estimated Duration (min);Delay (min);Is Delayed;Pizza Complexity;Traffic Impact;Order Hour;Restaurant Avg Time;Price ($)
ORD488;Little Caesars;Fresno, CA;13/02/2025 19:45;13/02/2025 20:25;40;XL;Cheese Burst;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;February;Online;18;22;VERDADERO;20;3;19;28,84422111;17,5
ORD530;Marco's Pizza;Chula Vista, CA;27/03/2025 18:45;27/03/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;March;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD502;Marco's Pizza;Cleveland, OH;27/02/2025 18:45;27/02/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;February;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD691;Domino's;Albuquerque, NM;04/09/2025 19:30;04/09/2025 20:00;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;September;Offline;14,4;15,6;FALSO;12;2;19;30,25943396;14,7
ORD546;Pizza Hut;Miami, FL;12/04/2025 18:45;12/04/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,4;April;Offline;6;14;FALSO;1;1;18;29,94845361;7,1
ORD656;Domino's;Louisville, KY;31/07/2025 18:45;31/07/2025 19:25;40;Large;Non-Veg;4;6;High;Domino's Cash;VERDADERO;FALSO;6,666666667;0,666666667;July;Offline;14,4;25,6;VERDADERO;12;3;18;30,25943396;14,7
ORD533;Pizza Hut;Jersey City, NJ;30/03/2025 18:30;30/03/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;VERDADERO;10;1;March;Online;4,8;15,2;FALSO;2;1;18;29,94845361;7,7
ORD600;Marco's Pizza;Miami, FL;05/06/2025 18:45;05/06/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;June;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD148;Pizza Hut;Memphis, TN;23/08/2024 20:30;23/08/2024 21:10;40;XL;Cheese Burst;5;8;High;UPI;VERDADERO;FALSO;5;0,625;August;Online;19,2;20,8;VERDADERO;20;3;20;29,94845361;17,5
ORD329;Pizza Hut;Memphis, TN;17/09/2024 20:30;17/09/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;FALSO;5;0,625;September;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361;17,5
ORD359;Pizza Hut;Memphis, TN;17/10/2024 20:30;17/10/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;FALSO;5;0,625;October;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361;17,5
ORD385;Pizza Hut;Memphis, TN;12/11/2024 20:30;12/11/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;FALSO;5;0,625;November;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361;17,5
ORD411;Pizza Hut;Memphis, TN;08/12/2024 20:30;08/12/2024 21:10;40;XL;Cheese Burst;5;8;High;Hut Points;VERDADERO;VERDADERO;5;0,625;December;Offline;19,2;20,8;VERDADERO;20;3;20;29,94845361;17,5
ORD447;Pizza Hut;Memphis, TN;03/01/2025 20:30;03/01/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;29,94845361;17,5
ORD016;Domino's;Denver, CO;16/01/2024 19:45;16/01/2024 20:10;25;Large;Veg;4;4,5;High;Cash;VERDADERO;FALSO;5,555555556;0,888888889;January;Offline;10,8;14,2;FALSO;12;3;19;30,25943396;13,7
ORD041;Domino's;Denver, CO;11/02/2024 19:00;11/02/2024 19:20;20;Large;Veg;4;4;Low;UPI;VERDADERO;VERDADERO;5;1;February;Online;9,6;10,4;FALSO;12;1;19;30,25943396;13,7
ORD061;Domino's;Denver, CO;02/03/2024 19:00;02/03/2024 19:20;20;Large;Veg;4;4;Low;UPI;VERDADERO;VERDADERO;5;1;March;Online;9,6;10,4;FALSO;12;1;19;30,25943396;13,7
ORD081;Domino's;Denver, CO;22/03/2024 18:30;22/03/2024 18:50;20;Large;Veg;4;4;Low;Wallet;VERDADERO;FALSO;5;1;March;Online;9,6;10,4;FALSO;12;1;18;30,25943396;13,7
ORD111;Domino's;Denver, CO;21/04/2024 18:30;21/04/2024 18:50;20;Large;Veg;4;4,5;Low;Wallet;VERDADERO;VERDADERO;4,444444444;0,888888889;April;Online;10,8;9,2;FALSO;12;1;18;30,25943396;13,7
ORD176;Domino's;Denver, CO;21/06/2024 18:30;21/06/2024 18:50;20;Large;Veg;4;4,5;Low;UPI;VERDADERO;FALSO;4,444444444;0,888888889;June;Online;10,8;9,2;FALSO;12;1;18;30,25943396;13,7
ORD191;Domino's;Denver, CO;06/07/2024 18:30;06/07/2024 18:50;20;Large;Veg;4;4,5;Low;Cash;VERDADERO;VERDADERO;4,444444444;0,888888889;July;Offline;10,8;9,2;FALSO;12;1;18;30,25943396;13,7
ORD211;Domino's;Denver, CO;26/07/2024 18:30;26/07/2024 18:50;20;Large;Veg;4;4,5;Medium;Cash;VERDADERO;FALSO;4,444444444;0,888888889;July;Offline;10,8;9,2;FALSO;12;2;18;30,25943396;13,7
ORD239;Domino's;Denver, CO;23/08/2024 18:30;23/08/2024 18:50;20;Large;Veg;4;4,5;Medium;Cash;VERDADERO;FALSO;4,444444444;0,888888889;August;Offline;10,8;9,2;FALSO;12;2;18;30,25943396;13,7
ORD249;Domino's;Denver, CO;02/09/2024 18:30;02/09/2024 18:50;20;Large;Veg;4;4,5;Medium;Cash;VERDADERO;FALSO;4,444444444;0,888888889;September;Offline;10,8;9,2;FALSO;12;2;18;30,25943396;13,7
ORD262;Domino's;Denver, CO;15/09/2024 20:00;15/09/2024 20:25;25;Large;Veg;4;5;High;Card;VERDADERO;VERDADERO;5;0,8;September;Online;12;13;FALSO;12;3;20;30,25943396;13,7
ORD584;Little Caesars;Columbus, OH;20/05/2025 19:45;20/05/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;May;Online;18;22;VERDADERO;20;3;19;28,84422111;18,5
ORD614;Little Caesars;Columbus, OH;19/06/2025 19:45;19/06/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;June;Online;18;22;VERDADERO;20;3;19;28,84422111;18,5
ORD555;Papa John's;Charlotte, NC;21/04/2025 20:00;21/04/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;April;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451;11,1
ORD666;Domino's;Omaha, NE;10/08/2025 19:30;10/08/2025 20:10;40;Large;Non-Veg;4;6,5;High;Card;VERDADERO;VERDADERO;6,153846154;0,615384615;August;Online;15,6;24,4;VERDADERO;12;3;19;30,25943396;14,7
ORD597;Papa John's;Oklahoma City, OK;02/06/2025 18:00;02/06/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;June;Online;7,2;12,8;FALSO;4;1;18;28,18627451;9,9
ORD002;Papa John's;Los Angeles, CA;14/02/2024 20:00;14/02/2024 20:25;25;Large;Non-Veg;4;5;High;Wallet;VERDADERO;FALSO;5;0,8;February;Online;12;13;FALSO;12;3;20;28,18627451;14,7
ORD470;Domino's;San Jose, CA;26/01/2025 20:15;26/01/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;VERDADERO;5;0,444444444;January;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396;13,7
ORD271;Marco's Pizza;Miami, FL;14/09/2024 19:00;14/09/2024 19:50;50;Large;Non-Veg;4;10;High;Cash;VERDADERO;VERDADERO;5;0,4;September;Offline;24;26;VERDADERO;12;3;19;30,28645833;14,7
ORD582;Papa John's;Jacksonville, FL;18/05/2025 20:00;18/05/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;VERDADERO;6,363636364;0,545454545;May;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451;11,1
ORD612;Papa John's;Jacksonville, FL;17/06/2025 20:00;17/06/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;June;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451;11,1
ORD574;Little Caesars;Houston, TX;10/05/2025 19:30;10/05/2025 20:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;VERDADERO;5;0,625;May;Online;19,2;20,8;VERDADERO;20;3;19;28,84422111;17,5
ORD604;Little Caesars;Houston, TX;09/06/2025 19:30;09/06/2025 20:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;June;Online;19,2;20,8;VERDADERO;20;3;19;28,84422111;17,5
ORD003;Little Caesars;Chicago, IL;21/03/2024 12:15;21/03/2024 12:35;20;Small;Vegan;2;3;Low;UPI;FALSO;FALSO;6,666666667;0,666666667;March;Online;7,2;12,8;FALSO;2;1;12;28,84422111;7,7
ORD008;Little Caesars;Chicago, IL;08/01/2024 18:30;08/01/2024 18:50;20;Small;Vegan;2;2;Low;Cash;VERDADERO;FALSO;10;1;January;Offline;4,8;15,2;FALSO;2;1;18;28,84422111;7,7
ORD068;Little Caesars;Chicago, IL;09/03/2024 19:15;09/03/2024 19:35;20;Small;Vegan;2;2,5;Low;Cash;VERDADERO;VERDADERO;8;0,8;March;Offline;6;14;FALSO;2;1;19;28,84422111;7,7
ORD098;Little Caesars;Chicago, IL;08/04/2024 19:15;08/04/2024 19:35;20;Small;Vegan;2;2,5;Low;Cash;VERDADERO;FALSO;8;0,8;April;Offline;6;14;FALSO;2;1;19;28,84422111;7,7
ORD203;Little Caesars;Chicago, IL;18/07/2024 20:15;18/07/2024 20:40;25;Small;Vegan;2;4;Low;Cash;VERDADERO;FALSO;6,25;0,5;July;Offline;9,6;15,4;FALSO;2;1;20;28,84422111;7,7
ORD223;Little Caesars;Chicago, IL;07/08/2024 20:15;07/08/2024 20:40;25;Small;Vegan;2;4;Low;Cash;VERDADERO;FALSO;6,25;0,5;August;Offline;9,6;15,4;FALSO;2;1;20;28,84422111;7,7
ORD455;Domino's;Orlando, FL;11/01/2025 20:30;11/01/2025 21:10;40;XL;Cheese Burst;5;8;High;Wallet;VERDADERO;VERDADERO;5;0,625;January;Online;19,2;20,8;VERDADERO;20;3;20;30,25943396;17,5
ORD599;Little Caesars;Atlanta, GA;04/06/2025 20:30;04/06/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;June;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111;17,5
ORD594;Little Caesars;Nashville, TN;30/05/2025 19:45;30/05/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;May;Online;18;22;VERDADERO;20;3;19;28,84422111;18,5
ORD624;Little Caesars;Nashville, TN;29/06/2025 19:45;29/06/2025 20:25;40;XL;Stuffed Crust;5;7,5;High;Card;VERDADERO;VERDADERO;5,333333333;0,666666667;June;Online;18;22;VERDADERO;20;3;19;28,84422111;18,5
ORD033;Little Caesars;Atlanta, GA;03/02/2024 20:30;03/02/2024 20:55;25;Medium;Non-Veg;3;3,5;Medium;Wallet;VERDADERO;VERDADERO;7,142857143;0,857142857;February;Online;8,4;16,6;FALSO;6;2;20;28,84422111;11,6
ORD509;Papa John's;Stockton, CA;06/03/2025 18:00;06/03/2025 18:20;20;Medium;Veg;2;3;Low;Card;VERDADERO;FALSO;6,666666667;0,666666667;March;Online;7,2;12,8;FALSO;4;1;18;28,18627451;9,9
ORD559;Domino's;Indianapolis, IN;25/04/2025 20:15;25/04/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;FALSO;5;0,444444444;April;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396;13,7
ORD013;Little Caesars;Phoenix, AZ;13/01/2024 18:15;13/01/2024 18:35;20;Small;Vegan;2;2,5;High;Wallet;VERDADERO;VERDADERO;8;0,8;January;Online;6;14;FALSO;2;3;18;28,84422111;7,7
ORD025;Marco's Pizza;Atlanta, GA;25/01/2024 14:30;25/01/2024 14:50;20;Medium;Non-Veg;3;3;High;Wallet;FALSO;FALSO;6,666666667;1;January;Online;7,2;12,8;FALSO;6;3;14;30,28645833;11,6
ORD050;Marco's Pizza;Atlanta, GA;20/02/2024 14:45;20/02/2024 15:05;20;Medium;Non-Veg;3;3;Low;Cash;FALSO;FALSO;6,666666667;1;February;Offline;7,2;12,8;FALSO;6;1;14;30,28645833;11,6
ORD070;Marco's Pizza;Atlanta, GA;11/03/2024 13:00;11/03/2024 13:20;20;Medium;Non-Veg;3;3;Low;Card;FALSO;FALSO;6,666666667;1;March;Online;7,2;12,8;FALSO;6;1;13;30,28645833;11,6
ORD090;Marco's Pizza;Atlanta, GA;31/03/2024 13:00;31/03/2024 13:20;20;Medium;Non-Veg;3;3;Medium;Card;FALSO;VERDADERO;6,666666667;1;March;Online;7,2;12,8;FALSO;6;2;13;30,28645833;11,6
ORD100;Marco's Pizza;Atlanta, GA;10/04/2024 13:00;10/04/2024 13:20;20;Medium;Non-Veg;3;3,5;Low;Card;FALSO;FALSO;5,714285714;0,857142857;April;Online;8,4;11,6;FALSO;6;1;13;30,28645833;11,6
ORD120;Marco's Pizza;Atlanta, GA;30/04/2024 13:00;30/04/2024 13:20;20;Medium;Non-Veg;3;3;Medium;Card;FALSO;FALSO;6,666666667;1;April;Online;7,2;12,8;FALSO;6;2;13;30,28645833;11,6
ORD175;Marco's Pizza;Atlanta, GA;20/06/2024 13:00;20/06/2024 13:20;20;Medium;Non-Veg;3;3;Medium;Card;FALSO;FALSO;6,666666667;1;June;Online;7,2;12,8;FALSO;6;2;13;30,28645833;11,6
ORD200;Marco's Pizza;Atlanta, GA;15/07/2024 13:00;15/07/2024 13:20;20;Medium;Non-Veg;3;3;Medium;Card;FALSO;FALSO;6,666666667;1;July;Online;7,2;12,8;FALSO;6;2;13;30,28645833;11,6
ORD220;Marco's Pizza;Atlanta, GA;04/08/2024 13:00;04/08/2024 13:20;20;Medium;Non-Veg;3;3;Medium;Card;FALSO;VERDADERO;6,666666667;1;August;Online;7,2;12,8;FALSO;6;2;13;30,28645833;11,6
ORD127;Papa John's;Chicago, IL;02/08/2024 19:15;02/08/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;August;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD308;Papa John's;Chicago, IL;27/08/2024 19:15;27/08/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;August;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD333;Papa John's;Chicago, IL;21/09/2024 19:15;21/09/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;VERDADERO;5;0,666666667;September;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD338;Papa John's;Chicago, IL;26/09/2024 19:15;26/09/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;September;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD364;Papa John's;Chicago, IL;22/10/2024 19:15;22/10/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;FALSO;5;0,666666667;October;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD390;Papa John's;Chicago, IL;17/11/2024 19:15;17/11/2024 19:45;30;Large;Non-Veg;4;6;Medium;UPI;VERDADERO;VERDADERO;5;0,666666667;November;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD659;Little Caesars;Albuquerque, NM;03/08/2025 19:45;03/08/2025 20:25;40;XL;Stuffed Crust;5;8;High;Card;VERDADERO;VERDADERO;5;0,625;August;Online;19,2;20,8;VERDADERO;20;3;19;28,84422111;18,5
ORD467;Pizza Hut;San Antonio, TX;23/01/2025 18:30;23/01/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;January;Online;4,8;15,2;FALSO;2;1;18;29,94845361;7,7
ORD135;Marco's Pizza;Seattle, WA;10/08/2024 20:15;10/08/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;VERDADERO;5;0,444444444;August;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD316;Marco's Pizza;Seattle, WA;04/09/2024 20:15;04/09/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;FALSO;5;0,444444444;September;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD346;Marco's Pizza;Seattle, WA;04/10/2024 20:15;04/10/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;FALSO;5;0,444444444;October;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD372;Marco's Pizza;Seattle, WA;30/10/2024 20:15;30/10/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;FALSO;5;0,444444444;October;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD398;Marco's Pizza;Seattle, WA;25/11/2024 20:15;25/11/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;FALSO;5;0,444444444;November;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD424;Marco's Pizza;Seattle, WA;21/12/2024 20:15;21/12/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;VERDADERO;5;0,444444444;December;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD434;Marco's Pizza;Seattle, WA;21/12/2024 20:15;21/12/2024 21:00;45;Large;Veg;4;9;High;Wallet;VERDADERO;VERDADERO;5;0,444444444;December;Online;21,6;23,4;VERDADERO;12;3;20;30,28645833;13,7
ORD495;Pizza Hut;Raleigh, NC;20/02/2025 18:30;20/02/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;FALSO;10;1;February;Online;4,8;15,2;FALSO;2;1;18;29,94845361;7,7
ORD664;Little Caesars;Mesa, AZ;08/08/2025 20:00;08/08/2025 20:40;40;XL;Cheese Burst;5;7,5;High;Card;VERDADERO;FALSO;5,333333333;0,666666667;August;Online;18;22;VERDADERO;20;3;20;28,84422111;17,5
ORD655;Marco's Pizza;Las Vegas, NV;30/07/2025 20:30;30/07/2025 21:00;30;Medium;Vegan;2;4;Medium;UPI;VERDADERO;FALSO;7,5;0,5;July;Online;9,6;20,4;FALSO;4;2;20;30,28645833;9,9
ORD259;Domino's;Seattle, WA;12/09/2024 20:30;12/09/2024 20:50;20;Small;Vegan;1;2,5;Low;Wallet;VERDADERO;FALSO;8;0,4;September;Online;6;14;FALSO;1;1;20;30,25943396;7,1
ORD021;Domino's;Miami, FL;21/01/2024 18:45;21/01/2024 19:10;25;Large;Veg;4;4,5;Medium;Wallet;VERDADERO;VERDADERO;5,555555556;0,888888889;January;Online;10,8;14,2;FALSO;12;2;18;30,25943396;13,7
ORD046;Domino's;Miami, FL;16/02/2024 18:30;16/02/2024 18:50;20;Large;Veg;4;4;High;Cash;VERDADERO;FALSO;5;1;February;Offline;9,6;10,4;FALSO;12;3;18;30,25943396;13,7
ORD066;Domino's;Miami, FL;07/03/2024 18:30;07/03/2024 18:50;20;Large;Veg;4;4;High;Card;VERDADERO;FALSO;5;1;March;Online;9,6;10,4;FALSO;12;3;18;30,25943396;13,7
ORD086;Domino's;Miami, FL;27/03/2024 18:30;27/03/2024 18:50;20;Large;Veg;4;4;High;Card;VERDADERO;FALSO;5;1;March;Online;9,6;10,4;FALSO;12;3;18;30,25943396;13,7
ORD116;Domino's;Miami, FL;26/04/2024 18:30;26/04/2024 18:50;20;Large;Veg;4;4;High;Card;VERDADERO;FALSO;5;1;April;Online;9,6;10,4;FALSO;12;3;18;30,25943396;13,7
ORD181;Domino's;Miami, FL;26/06/2024 18:30;26/06/2024 18:55;25;Large;Veg;4;4,5;High;Card;VERDADERO;FALSO;5,555555556;0,888888889;June;Online;10,8;14,2;FALSO;12;3;18;30,25943396;13,7
ORD196;Domino's;Miami, FL;11/07/2024 18:30;11/07/2024 18:50;20;Large;Veg;4;4;High;Card;VERDADERO;FALSO;5;1;July;Online;9,6;10,4;FALSO;12;3;18;30,25943396;13,7
ORD206;Domino's;Miami, FL;21/07/2024 18:30;21/07/2024 18:55;25;Large;Veg;4;5;High;UPI;VERDADERO;VERDADERO;5;0,8;July;Online;12;13;FALSO;12;3;18;30,25943396;13,7
ORD216;Domino's;Miami, FL;31/07/2024 18:30;31/07/2024 18:50;20;Large;Veg;4;4;High;Card;VERDADERO;FALSO;5;1;July;Online;9,6;10,4;FALSO;12;3;18;30,25943396;13,7
ORD226;Domino's;Miami, FL;10/08/2024 18:30;10/08/2024 18:55;25;Large;Veg;4;5;High;UPI;VERDADERO;VERDADERO;5;0,8;August;Online;12;13;FALSO;12;3;18;30,25943396;13,7
ORD234;Domino's;Miami, FL;18/08/2024 18:30;18/08/2024 19:10;40;Large;Veg;4;5;High;Card;VERDADERO;VERDADERO;8;0,8;August;Online;12;28;VERDADERO;12;3;18;30,25943396;13,7
ORD244;Domino's;Miami, FL;28/08/2024 18:30;28/08/2024 18:55;25;Large;Veg;4;5;High;Card;VERDADERO;FALSO;5;0,8;August;Online;12;13;FALSO;12;3;18;30,25943396;13,7
ORD254;Domino's;Miami, FL;07/09/2024 18:30;07/09/2024 18:55;25;Large;Veg;4;5;High;Card;VERDADERO;VERDADERO;5;0,8;September;Online;12;13;FALSO;12;3;18;30,25943396;13,7
ORD283;Domino's;Miami, FL;20/09/2024 18:45;20/09/2024 19:15;30;Large;Veg;4;6;Medium;Domino's Cash;VERDADERO;FALSO;5;0,666666667;September;Offline;14,4;15,6;FALSO;12;2;18;30,25943396;13,7
ORD293;Domino's;Miami, FL;30/09/2024 18:30;30/09/2024 18:55;25;Large;Veg;4;5;High;Domino's Cash;VERDADERO;FALSO;5;0,8;September;Offline;12;13;FALSO;12;3;18;30,25943396;13,7
ORD303;Domino's;Miami, FL;10/10/2024 18:30;10/10/2024 18:55;25;Large;Veg;4;5;High;Domino's Cash;VERDADERO;FALSO;5;0,8;October;Offline;12;13;FALSO;12;3;18;30,25943396;13,7
ORD563;Marco's Pizza;Memphis, TN;29/04/2025 18:45;29/04/2025 19:05;20;Small;Vegan;1;2,5;Low;Cash;VERDADERO;FALSO;8;0,4;April;Offline;6;14;FALSO;1;1;18;30,28645833;7,1
ORD589;Little Caesars;Denver, CO;25/05/2025 20:30;25/05/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;VERDADERO;5;0,625;May;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111;17,5
ORD619;Little Caesars;Denver, CO;24/06/2025 20:30;24/06/2025 21:10;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;June;Online;19,2;20,8;VERDADERO;20;3;20;28,84422111;17,5
ORD649;Little Caesars;Denver, CO;24/07/2025 19:45;24/07/2025 20:25;40;XL;Cheese Burst;5;8;High;Card;VERDADERO;FALSO;5;0,625;July;Online;19,2;20,8;VERDADERO;20;3;19;28,84422111;17,5
ORD679;Little Caesars;Denver, CO;23/08/2025 20:00;23/08/2025 20:45;45;XL;Cheese Burst;5;8;High;Cash;VERDADERO;VERDADERO;5,625;0,625;August;Offline;19,2;25,8;VERDADERO;20;3;20;28,84422111;17,5
ORD677;Pizza Hut;Charlotte, NC;21/08/2025 19:00;21/08/2025 19:30;30;Medium;Veg;2;4;Low;Wallet;VERDADERO;FALSO;7,5;0,5;August;Online;9,6;20,4;FALSO;4;1;19;29,94845361;9,9
ORD004;Pizza Hut;Miami, FL;10/04/2024 19:45;10/04/2024 20:10;25;XL;Cheese Burst;5;4,5;Medium;Cash;VERDADERO;FALSO;5,555555556;1,111111111;April;Offline;10,8;14,2;FALSO;20;2;19;29,94845361;17,5
ORD009;Pizza Hut;Miami, FL;09/01/2024 19:45;09/01/2024 20:10;25;XL;Cheese Burst;5;5;High;Wallet;VERDADERO;FALSO;5;1;January;Online;12;13;FALSO;20;3;19;29,94845361;17,5
ORD525;Marco's Pizza;Garland, TX;22/03/2025 18:00;22/03/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;VERDADERO;7,5;0,75;March;Online;9,6;20,4;FALSO;6;2;18;30,28645833;11,6
ORD595;Marco's Pizza;Memphis, TN;31/05/2025 18:00;31/05/2025 18:30;30;Medium;Non-Veg;3;4;Medium;UPI;VERDADERO;VERDADERO;7,5;0,75;May;Online;9,6;20,4;FALSO;6;2;18;30,28645833;11,6
ORD510;Pizza Hut;Corpus Christi, TX;07/03/2025 19:15;07/03/2025 19:45;30;Large;Non-Veg;4;6;Medium;Wallet;VERDADERO;FALSO;5;0,666666667;March;Online;14,4;15,6;FALSO;12;2;19;29,94845361;14,7
ORD477;Pizza Hut;Indianapolis, IN;02/02/2025 18:30;02/02/2025 18:50;20;Small;Vegan;2;2;Low;UPI;VERDADERO;VERDADERO;10;1;February;Online;4,8;15,2;FALSO;2;1;18;29,94845361;7,7
ORD137;Papa John's;Austin, TX;12/08/2024 19:15;12/08/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;August;Offline;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD268;Papa John's;Austin, TX;11/09/2024 19:15;11/09/2024 19:45;30;Large;Non-Veg;4;6;Medium;Card;VERDADERO;FALSO;5;0,666666667;September;Online;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD318;Papa John's;Austin, TX;06/09/2024 19:15;06/09/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;September;Offline;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD348;Papa John's;Austin, TX;06/10/2024 19:15;06/10/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;VERDADERO;5;0,666666667;October;Offline;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD374;Papa John's;Austin, TX;01/11/2024 19:15;01/11/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;November;Offline;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD400;Papa John's;Austin, TX;27/11/2024 19:15;27/11/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;November;Offline;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD436;Papa John's;Austin, TX;23/12/2024 19:15;23/12/2024 19:45;30;Large;Non-Veg;4;6;Medium;Cash;VERDADERO;FALSO;5;0,666666667;December;Offline;14,4;15,6;FALSO;12;2;19;28,18627451;14,7
ORD596;Domino's;Portland, OR;01/06/2025 20:15;01/06/2025 21:00;45;Large;Veg;4;9;High;Cash;VERDADERO;VERDADERO;5;0,444444444;June;Offline;21,6;23,4;VERDADERO;12;3;20;30,25943396;13,7
ORD486;Papa John's;Albuquerque, NM;11/02/2025 20:00;11/02/2025 20:35;35;Medium;Gluten-Free;3;5,5;Medium;Wallet;VERDADERO;FALSO;6,363636364;0,545454545;February;Online;13,2;21,8;VERDADERO;6;2;20;28,18627451;11,1
